objective_name,variable_name,coefficient
PENALTY,R0402563,50
PENALTY,R0302563,9.5
PENALTY,R0202563,5
PENALTY,R0402564,50
PENALTY,R0302564,9.5
PENALTY,R0202564,5
PENALTY,R0402565,50
PENALTY,R0302565,9.5
PENALTY,R0202565,5
PENALTY,R0402566,50
PENALTY,R0302566,9.5
PENALTY,R0202566,5
PENALTY,R0402567,50
PENALTY,R0302567,9.5
PENALTY,R0202567,5
PENALTY,R0402568,50
PENALTY,R0302568,9.5
PENALTY,R0202568,5
PENALTY,R0402569,50
PENALTY,R0302569,9.5
PENALTY,R0202569,5
PENALTY,R0402570,50
PENALTY,R0302570,9.5
PENALTY,R0202570,5
PENALTY,R0402571,50
PENALTY,R0302571,9.5
PENALTY,R0202571,5
PENALTY,R0402572,50
PENALTY,R0302572,9.5
PENALTY,R0202572,5
PENALTY,R0402573,50
PENALTY,R0302573,9.5
PENALTY,R0202573,5
PENALTY,R0402574,50
PENALTY,R0302574,9.5
PENALTY,R0202574,5
PENALTY,R0402575,50
PENALTY,R0302575,9.5
PENALTY,R0202575,5
PENALTY,R0402576,50
PENALTY,R0302576,9.5
PENALTY,R0202576,5
PENALTY,R0402577,50
PENALTY,R0302577,9.5
PENALTY,R0202577,5
PENALTY,R0402578,50
PENALTY,R0302578,9.5
PENALTY,R0202578,5
PENALTY,R0402579,50
PENALTY,R0302579,9.5
PENALTY,R0202579,5
PENALTY,R0402580,50
PENALTY,R0302580,9.5
PENALTY,R0202580,5
PENALTY,R0402581,50
PENALTY,R0302581,9.5
PENALTY,R0202581,5
PENALTY,R0402582,50
PENALTY,R0302582,9.5
PENALTY,R0202582,5
PENALTY,R0402583,50
PENALTY,R0302583,9.5
PENALTY,R0202583,5
PENALTY,R0402584,50
PENALTY,R0302584,9.5
PENALTY,R0202584,5
PENALTY,R0402585,50
PENALTY,R0302585,9.5
PENALTY,R0202585,5
PENALTY,R0402586,50
PENALTY,R0302586,9.5
PENALTY,R0202586,5
PENALTY,R0402587,50
PENALTY,R0302587,9.5
PENALTY,R0202587,5
PENALTY,R0402588,50
PENALTY,R0302588,9.5
PENALTY,R0202588,5
PENALTY,R0402589,50
PENALTY,R0302589,9.5
PENALTY,R0202589,5
PENALTY,R0402590,50
PENALTY,R0302590,9.5
PENALTY,R0202590,5
PENALTY,R0402591,50
PENALTY,R0302591,9.5
PENALTY,R0202591,5
PENALTY,R0402592,50
PENALTY,R0302592,9.5
PENALTY,R0202592,5
PENALTY,R0402593,50
PENALTY,R0302593,9.5
PENALTY,R0202593,5
PENALTY,R0402594,50
PENALTY,R0302594,9.5
PENALTY,R0202594,5
PENALTY,R0402595,50
PENALTY,R0302595,9.5
PENALTY,R0202595,5
PENALTY,R0402596,50
PENALTY,R0302596,9.5
PENALTY,R0202596,5
PENALTY,R0402597,50
PENALTY,R0302597,9.5
PENALTY,R0202597,5
PENALTY,R0402598,50
PENALTY,R0302598,9.5
PENALTY,R0202598,5
PENALTY,R0402599,50
PENALTY,R0302599,9.5
PENALTY,R0202599,5
PENALTY,R0402600,50
PENALTY,R0302600,9.5
PENALTY,R0202600,5
PENALTY,R0402601,50
PENALTY,R0302601,9.5
PENALTY,R0202601,5
PENALTY,R0402602,50
PENALTY,R0302602,9.5
PENALTY,R0202602,5
PENALTY,R0402603,50
PENALTY,R0302603,9.5
PENALTY,R0202603,5
PENALTY,R0402604,50
PENALTY,R0302604,9.5
PENALTY,R0202604,5
PENALTY,R0402605,50
PENALTY,R0302605,9.5
PENALTY,R0202605,5
PENALTY,R0402606,50
PENALTY,R0302606,9.5
PENALTY,R0202606,5
PENALTY,R0402607,50
PENALTY,R0302607,9.5
PENALTY,R0202607,5
PENALTY,R0402608,50
PENALTY,R0302608,9.5
PENALTY,R0202608,5
PENALTY,R0402609,50
PENALTY,R0302609,9.5
PENALTY,R0202609,5
PENALTY,R0402610,50
PENALTY,R0302610,9.5
PENALTY,R0202610,5
PENALTY,R0402611,50
PENALTY,R0302611,9.5
PENALTY,R0202611,5
PENALTY,R0402612,50
PENALTY,R0302612,9.5
PENALTY,R0202612,5
PENALTY,R0402613,50
PENALTY,R0302613,9.5
PENALTY,R0202613,5
PENALTY,R0402614,50
PENALTY,R0302614,9.5
PENALTY,R0202614,5
PENALTY,R0402615,50
PENALTY,R0302615,9.5
PENALTY,R0202615,5
PENALTY,R0402616,50
PENALTY,R0302616,9.5
PENALTY,R0202616,5
PENALTY,R0402617,50
PENALTY,R0302617,9.5
PENALTY,R0202617,5
PENALTY,R0402618,50
PENALTY,R0302618,9.5
PENALTY,R0202618,5
PENALTY,R0402619,50
PENALTY,R0302619,9.5
PENALTY,R0202619,5
PENALTY,R0402620,50
PENALTY,R0302620,9.5
PENALTY,R0202620,5
PENALTY,R0402621,50
PENALTY,R0302621,9.5
PENALTY,R0202621,5
PENALTY,R0402622,50
PENALTY,R0302622,9.5
PENALTY,R0202622,5
PENALTY,R0402623,50
PENALTY,R0302623,9.5
PENALTY,R0202623,5
PENALTY,R0402624,50
PENALTY,R0302624,9.5
PENALTY,R0202624,5
PENALTY,R0402625,50
PENALTY,R0302625,9.5
PENALTY,R0202625,5
PENALTY,R0402626,50
PENALTY,R0302626,9.5
PENALTY,R0202626,5
PENALTY,R0402627,50
PENALTY,R0302627,9.5
PENALTY,R0202627,5
PENALTY,R0402628,50
PENALTY,R0302628,9.5
PENALTY,R0202628,5
PENALTY,R0402629,50
PENALTY,R0302629,9.5
PENALTY,R0202629,5
PENALTY,R0402630,50
PENALTY,R0302630,9.5
PENALTY,R0202630,5
PENALTY,R0402631,50
PENALTY,R0302631,9.5
PENALTY,R0202631,5
PENALTY,R0402632,50
PENALTY,R0302632,9.5
PENALTY,R0202632,5
PENALTY,R0402633,50
PENALTY,R0302633,9.5
PENALTY,R0202633,5
PENALTY,R0402634,50
PENALTY,R0302634,9.5
PENALTY,R0202634,5
PENALTY,R0402635,50
PENALTY,R0302635,9.5
PENALTY,R0202635,5
PENALTY,R0402636,50
PENALTY,R0302636,9.5
PENALTY,R0202636,5
PENALTY,R0402637,50
PENALTY,R0302637,9.5
PENALTY,R0202637,5
PENALTY,R0402638,50
PENALTY,R0302638,9.5
PENALTY,R0202638,5
PENALTY,R0402639,50
PENALTY,R0302639,9.5
PENALTY,R0202639,5
PENALTY,R0402640,50
PENALTY,R0302640,9.5
PENALTY,R0202640,5
PENALTY,R0402641,50
PENALTY,R0302641,9.5
PENALTY,R0202641,5
PENALTY,R0402642,50
PENALTY,R0302642,9.5
PENALTY,R0202642,5
PENALTY,R0402643,50
PENALTY,R0302643,9.5
PENALTY,R0202643,5
PENALTY,R0402644,50
PENALTY,R0302644,9.5
PENALTY,R0202644,5
PENALTY,R0402645,50
PENALTY,R0302645,9.5
PENALTY,R0202645,5
PENALTY,R0402646,50
PENALTY,R0302646,9.5
PENALTY,R0202646,5
PENALTY,R0402647,50
PENALTY,R0302647,9.5
PENALTY,R0202647,5
PENALTY,R0402648,50
PENALTY,R0302648,9.5
PENALTY,R0202648,5
PENALTY,R0402649,50
PENALTY,R0302649,9.5
PENALTY,R0202649,5
PENALTY,R0402650,50
PENALTY,R0302650,9.5
PENALTY,R0202650,5
PENALTY,R0402651,50
PENALTY,R0302651,9.5
PENALTY,R0202651,5
PENALTY,R0402652,50
PENALTY,R0302652,9.5
PENALTY,R0202652,5
PENALTY,R0402653,50
PENALTY,R0302653,9.5
PENALTY,R0202653,5
PENALTY,R0402654,50
PENALTY,R0302654,9.5
PENALTY,R0202654,5
PENALTY,R0402655,50
PENALTY,R0302655,9.5
PENALTY,R0202655,5
PENALTY,R0402656,50
PENALTY,R0302656,9.5
PENALTY,R0202656,5
PENALTY,R0402657,50
PENALTY,R0302657,9.5
PENALTY,R0202657,5
PENALTY,R0402658,50
PENALTY,R0302658,9.5
PENALTY,R0202658,5
PENALTY,R0402659,50
PENALTY,R0302659,9.5
PENALTY,R0202659,5
PENALTY,R0402660,50
PENALTY,R0302660,9.5
PENALTY,R0202660,5
PENALTY,R0402661,50
PENALTY,R0302661,9.5
PENALTY,R0202661,5
PENALTY,R0402662,50
PENALTY,R0302662,9.5
PENALTY,R0202662,5
PENALTY,R0402663,50
PENALTY,R0302663,9.5
PENALTY,R0202663,5
PENALTY,R0402664,50
PENALTY,R0302664,9.5
PENALTY,R0202664,5
PENALTY,R0402665,50
PENALTY,R0302665,9.5
PENALTY,R0202665,5
PENALTY,R0402666,50
PENALTY,R0302666,9.5
PENALTY,R0202666,5
PENALTY,R0402667,50
PENALTY,R0302667,9.5
PENALTY,R0202667,5
PENALTY,R0402668,50
PENALTY,R0302668,9.5
PENALTY,R0202668,5
PENALTY,R0402669,50
PENALTY,R0302669,9.5
PENALTY,R0202669,5
PENALTY,R0402670,50
PENALTY,R0302670,9.5
PENALTY,R0202670,5
PENALTY,R0402671,50
PENALTY,R0302671,9.5
PENALTY,R0202671,5
PENALTY,R0402672,50
PENALTY,R0302672,9.5
PENALTY,R0202672,5
PENALTY,R0402673,50
PENALTY,R0302673,9.5
PENALTY,R0202673,5
PENALTY,R0402674,50
PENALTY,R0302674,9.5
PENALTY,R0202674,5
PENALTY,R0402675,50
PENALTY,R0302675,9.5
PENALTY,R0202675,5
PENALTY,R0402676,50
PENALTY,R0302676,9.5
PENALTY,R0202676,5
PENALTY,R0402677,50
PENALTY,R0302677,9.5
PENALTY,R0202677,5
PENALTY,R0402678,50
PENALTY,R0302678,9.5
PENALTY,R0202678,5
PENALTY,R0402679,50
PENALTY,R0302679,9.5
PENALTY,R0202679,5
PENALTY,R0402680,50
PENALTY,R0302680,9.5
PENALTY,R0202680,5
PENALTY,R0402681,50
PENALTY,R0302681,9.5
PENALTY,R0202681,5
PENALTY,R0402682,50
PENALTY,R0302682,9.5
PENALTY,R0202682,5
PENALTY,R0402683,50
PENALTY,R0302683,9.5
PENALTY,R0202683,5
PENALTY,R0402684,50
PENALTY,R0302684,9.5
PENALTY,R0202684,5
PENALTY,R0402685,50
PENALTY,R0302685,9.5
PENALTY,R0202685,5
PENALTY,R0402686,50
PENALTY,R0302686,9.5
PENALTY,R0202686,5
PENALTY,R0402687,50
PENALTY,R0302687,9.5
PENALTY,R0202687,5
PENALTY,R0402688,50
PENALTY,R0302688,9.5
PENALTY,R0202688,5
PENALTY,R0402689,50
PENALTY,R0302689,9.5
PENALTY,R0202689,5
PENALTY,R0402690,50
PENALTY,R0302690,9.5
PENALTY,R0202690,5
PENALTY,R0402691,50
PENALTY,R0302691,9.5
PENALTY,R0202691,5
PENALTY,R0402692,50
PENALTY,R0302692,9.5
PENALTY,R0202692,5
PENALTY,R0402693,50
PENALTY,R0302693,9.5
PENALTY,R0202693,5
PENALTY,R0402694,50
PENALTY,R0302694,9.5
PENALTY,R0202694,5
PENALTY,R0402695,50
PENALTY,R0302695,9.5
PENALTY,R0202695,5
PENALTY,R0402696,50
PENALTY,R0302696,9.5
PENALTY,R0202696,5
PENALTY,R0402697,50
PENALTY,R0302697,9.5
PENALTY,R0202697,5
PENALTY,R0402698,50
PENALTY,R0302698,9.5
PENALTY,R0202698,5
PENALTY,R0402699,50
PENALTY,R0302699,9.5
PENALTY,R0202699,5
PENALTY,R0402700,50
PENALTY,R0302700,9.5
PENALTY,R0202700,5
PENALTY,R0402701,50
PENALTY,R0302701,9.5
PENALTY,R0202701,5
PENALTY,R0402702,50
PENALTY,R0302702,9.5
PENALTY,R0202702,5
PENALTY,R0402703,50
PENALTY,R0302703,9.5
PENALTY,R0202703,5
PENALTY,R0402704,50
PENALTY,R0302704,9.5
PENALTY,R0202704,5
PENALTY,R0402705,50
PENALTY,R0302705,9.5
PENALTY,R0202705,5
PENALTY,R0402706,50
PENALTY,R0302706,9.5
PENALTY,R0202706,5
PENALTY,R0402707,50
PENALTY,R0302707,9.5
PENALTY,R0202707,5
PENALTY,R0402708,50
PENALTY,R0302708,9.5
PENALTY,R0202708,5
PENALTY,R0402709,50
PENALTY,R0302709,9.5
PENALTY,R0202709,5
PENALTY,R0402710,50
PENALTY,R0302710,9.5
PENALTY,R0202710,5
PENALTY,R0402711,50
PENALTY,R0302711,9.5
PENALTY,R0202711,5
PENALTY,R0402712,50
PENALTY,R0302712,9.5
PENALTY,R0202712,5
PENALTY,R0402713,50
PENALTY,R0302713,9.5
PENALTY,R0202713,5
PENALTY,R0402714,50
PENALTY,R0302714,9.5
PENALTY,R0202714,5
PENALTY,R0402715,50
PENALTY,R0302715,9.5
PENALTY,R0202715,5
PENALTY,R0402716,50
PENALTY,R0302716,9.5
PENALTY,R0202716,5
PENALTY,R0402717,50
PENALTY,R0302717,9.5
PENALTY,R0202717,5
PENALTY,R0402718,50
PENALTY,R0302718,9.5
PENALTY,R0202718,5
PENALTY,R0402719,50
PENALTY,R0302719,9.5
PENALTY,R0202719,5
PENALTY,R0402720,50
PENALTY,R0302720,9.5
PENALTY,R0202720,5
PENALTY,R0402721,50
PENALTY,R0302721,9.5
PENALTY,R0202721,5
PENALTY,R0402722,50
PENALTY,R0302722,9.5
PENALTY,R0202722,5
PENALTY,R0402723,50
PENALTY,R0302723,9.5
PENALTY,R0202723,5
PENALTY,R0402724,50
PENALTY,R0302724,9.5
PENALTY,R0202724,5
PENALTY,R0402725,50
PENALTY,R0302725,9.5
PENALTY,R0202725,5
PENALTY,R0402726,50
PENALTY,R0302726,9.5
PENALTY,R0202726,5
PENALTY,R0402727,50
PENALTY,R0302727,9.5
PENALTY,R0202727,5
PENALTY,R0402728,50
PENALTY,R0302728,9.5
PENALTY,R0202728,5
PENALTY,R0402729,50
PENALTY,R0302729,9.5
PENALTY,R0202729,5
PENALTY,R0402730,50
PENALTY,R0302730,9.5
PENALTY,R0202730,5
PENALTY,R0402731,50
PENALTY,R0302731,9.5
PENALTY,R0202731,5
PENALTY,R0402732,50
PENALTY,R0302732,9.5
PENALTY,R0202732,5
PENALTY,R0402733,50
PENALTY,R0302733,9.5
PENALTY,R0202733,5
PENALTY,R0402734,50
PENALTY,R0302734,9.5
PENALTY,R0202734,5
PENALTY,R0402735,50
PENALTY,R0302735,9.5
PENALTY,R0202735,5
PENALTY,R0402736,50
PENALTY,R0302736,9.5
PENALTY,R0202736,5
PENALTY,R0402737,50
PENALTY,R0302737,9.5
PENALTY,R0202737,5
PENALTY,R0402738,50
PENALTY,R0302738,9.5
PENALTY,R0202738,5
PENALTY,R0402739,50
PENALTY,R0302739,9.5
PENALTY,R0202739,5
PENALTY,R0402740,50
PENALTY,R0302740,9.5
PENALTY,R0202740,5
PENALTY,R0402741,50
PENALTY,R0302741,9.5
PENALTY,R0202741,5
PENALTY,R0402742,50
PENALTY,R0302742,9.5
PENALTY,R0202742,5
PENALTY,R0402743,50
PENALTY,R0302743,9.5
PENALTY,R0202743,5
PENALTY,R0402744,50
PENALTY,R0302744,9.5
PENALTY,R0202744,5
PENALTY,R0402745,50
PENALTY,R0302745,9.5
PENALTY,R0202745,5
PENALTY,R0402746,50
PENALTY,R0302746,9.5
PENALTY,R0202746,5
PENALTY,R0402747,50
PENALTY,R0302747,9.5
PENALTY,R0202747,5
PENALTY,R0402748,50
PENALTY,R0302748,9.5
PENALTY,R0202748,5
PENALTY,R0402749,50
PENALTY,R0302749,9.5
PENALTY,R0202749,5
PENALTY,R0402750,50
PENALTY,R0302750,9.5
PENALTY,R0202750,5
PENALTY,R0402751,50
PENALTY,R0302751,9.5
PENALTY,R0202751,5
PENALTY,R0402752,50
PENALTY,R0302752,9.5
PENALTY,R0202752,5
PENALTY,R0402753,50
PENALTY,R0302753,9.5
PENALTY,R0202753,5
PENALTY,R0402754,50
PENALTY,R0302754,9.5
PENALTY,R0202754,5
PENALTY,R0402755,50
PENALTY,R0302755,9.5
PENALTY,R0202755,5
PENALTY,R0402756,50
PENALTY,R0302756,9.5
PENALTY,R0202756,5
PENALTY,R0402757,50
PENALTY,R0302757,9.5
PENALTY,R0202757,5
PENALTY,R0402758,50
PENALTY,R0302758,9.5
PENALTY,R0202758,5
PENALTY,R0402759,50
PENALTY,R0302759,9.5
PENALTY,R0202759,5
PENALTY,R0402760,50
PENALTY,R0302760,9.5
PENALTY,R0202760,5
PENALTY,R0402761,50
PENALTY,R0302761,9.5
PENALTY,R0202761,5
PENALTY,R0402762,50
PENALTY,R0302762,9.5
PENALTY,R0202762,5
PENALTY,R0402763,50
PENALTY,R0302763,9.5
PENALTY,R0202763,5
PENALTY,R0402764,50
PENALTY,R0302764,9.5
PENALTY,R0202764,5
PENALTY,R0402765,50
PENALTY,R0302765,9.5
PENALTY,R0202765,5
PENALTY,R0402766,50
PENALTY,R0302766,9.5
PENALTY,R0202766,5
PENALTY,R0402767,50
PENALTY,R0302767,9.5
PENALTY,R0202767,5
PENALTY,R0402768,50
PENALTY,R0302768,9.5
PENALTY,R0202768,5
PENALTY,R0402769,50
PENALTY,R0302769,9.5
PENALTY,R0202769,5
PENALTY,R0402770,50
PENALTY,R0302770,9.5
PENALTY,R0202770,5
PENALTY,R0402771,50
PENALTY,R0302771,9.5
PENALTY,R0202771,5
PENALTY,R0402772,50
PENALTY,R0302772,9.5
PENALTY,R0202772,5
PENALTY,R0402773,50
PENALTY,R0302773,9.5
PENALTY,R0202773,5
PENALTY,R0402774,50
PENALTY,R0302774,9.5
PENALTY,R0202774,5
PENALTY,R0402775,50
PENALTY,R0302775,9.5
PENALTY,R0202775,5
PENALTY,R0402776,50
PENALTY,R0302776,9.5
PENALTY,R0202776,5
PENALTY,R0402777,50
PENALTY,R0302777,9.5
PENALTY,R0202777,5
PENALTY,R0402778,50
PENALTY,R0302778,9.5
PENALTY,R0202778,5
PENALTY,R0402779,50
PENALTY,R0302779,9.5
PENALTY,R0202779,5
PENALTY,R0402780,50
PENALTY,R0302780,9.5
PENALTY,R0202780,5
PENALTY,R0402781,50
PENALTY,R0302781,9.5
PENALTY,R0202781,5
PENALTY,R0402782,50
PENALTY,R0302782,9.5
PENALTY,R0202782,5
PENALTY,R0402783,50
PENALTY,R0302783,9.5
PENALTY,R0202783,5
PENALTY,R0402784,50
PENALTY,R0302784,9.5
PENALTY,R0202784,5
PENALTY,R0402785,50
PENALTY,R0302785,9.5
PENALTY,R0202785,5
PENALTY,R0402786,50
PENALTY,R0302786,9.5
PENALTY,R0202786,5
PENALTY,R0402787,50
PENALTY,R0302787,9.5
PENALTY,R0202787,5
PENALTY,R0402788,50
PENALTY,R0302788,9.5
PENALTY,R0202788,5
PENALTY,R0402789,50
PENALTY,R0302789,9.5
PENALTY,R0202789,5
PENALTY,R0402790,50
PENALTY,R0302790,9.5
PENALTY,R0202790,5
PENALTY,R0402791,50
PENALTY,R0302791,9.5
PENALTY,R0202791,5
PENALTY,R0402792,50
PENALTY,R0302792,9.5
PENALTY,R0202792,5
PENALTY,R0402793,50
PENALTY,R0302793,9.5
PENALTY,R0202793,5
PENALTY,R0402794,50
PENALTY,R0302794,9.5
PENALTY,R0202794,5
PENALTY,R0402795,50
PENALTY,R0302795,9.5
PENALTY,R0202795,5
PENALTY,R0402796,50
PENALTY,R0302796,9.5
PENALTY,R0202796,5
PENALTY,R0402797,50
PENALTY,R0302797,9.5
PENALTY,R0202797,5
PENALTY,R0402798,50
PENALTY,R0302798,9.5
PENALTY,R0202798,5
PENALTY,R0402799,50
PENALTY,R0302799,9.5
PENALTY,R0202799,5
PENALTY,R0402800,50
PENALTY,R0302800,9.5
PENALTY,R0202800,5
PENALTY,R0402801,50
PENALTY,R0302801,9.5
PENALTY,R0202801,5
PENALTY,R0402802,50
PENALTY,R0302802,9.5
PENALTY,R0202802,5
PENALTY,R0402803,50
PENALTY,R0302803,9.5
PENALTY,R0202803,5
PENALTY,R0402804,50
PENALTY,R0302804,9.5
PENALTY,R0202804,5
PENALTY,R0402805,50
PENALTY,R0302805,9.5
PENALTY,R0202805,5
PENALTY,R0402806,50
PENALTY,R0302806,9.5
PENALTY,R0202806,5
PENALTY,R0402807,50
PENALTY,R0302807,9.5
PENALTY,R0202807,5
PENALTY,R0402808,50
PENALTY,R0302808,9.5
PENALTY,R0202808,5
PENALTY,R0402809,50
PENALTY,R0302809,9.5
PENALTY,R0202809,5
PENALTY,R0402810,50
PENALTY,R0302810,9.5
PENALTY,R0202810,5
PENALTY,R0402811,50
PENALTY,R0302811,9.5
PENALTY,R0202811,5
PENALTY,R0402812,50
PENALTY,R0302812,9.5
PENALTY,R0202812,5
PENALTY,R0402813,50
PENALTY,R0302813,9.5
PENALTY,R0202813,5
PENALTY,R0402814,50
PENALTY,R0302814,9.5
PENALTY,R0202814,5
PENALTY,R0402815,50
PENALTY,R0302815,9.5
PENALTY,R0202815,5
PENALTY,R0402816,50
PENALTY,R0302816,9.5
PENALTY,R0202816,5
PENALTY,R0402817,50
PENALTY,R0302817,9.5
PENALTY,R0202817,5
PENALTY,R0402818,50
PENALTY,R0302818,9.5
PENALTY,R0202818,5
PENALTY,R0402819,50
PENALTY,R0302819,9.5
PENALTY,R0202819,5
PENALTY,R0402820,50
PENALTY,R0302820,9.5
PENALTY,R0202820,5
PENALTY,R0402821,50
PENALTY,R0302821,9.5
PENALTY,R0202821,5
PENALTY,R0402822,50
PENALTY,R0302822,9.5
PENALTY,R0202822,5
PENALTY,R0402823,50
PENALTY,R0302823,9.5
PENALTY,R0202823,5
PENALTY,R0402824,50
PENALTY,R0302824,9.5
PENALTY,R0202824,5
PENALTY,R0402825,50
PENALTY,R0302825,9.5
PENALTY,R0202825,5
PENALTY,R0402826,50
PENALTY,R0302826,9.5
PENALTY,R0202826,5
PENALTY,R0402827,50
PENALTY,R0302827,9.5
PENALTY,R0202827,5
PENALTY,R0402828,50
PENALTY,R0302828,9.5
PENALTY,R0202828,5
PENALTY,R0402829,50
PENALTY,R0302829,9.5
PENALTY,R0202829,5
PENALTY,R0402830,50
PENALTY,R0302830,9.5
PENALTY,R0202830,5
PENALTY,R0402831,50
PENALTY,R0302831,9.5
PENALTY,R0202831,5
PENALTY,R0402832,50
PENALTY,R0302832,9.5
PENALTY,R0202832,5
PENALTY,R0402833,50
PENALTY,R0302833,9.5
PENALTY,R0202833,5
PENALTY,R0402834,50
PENALTY,R0302834,9.5
PENALTY,R0202834,5
PENALTY,R0402835,50
PENALTY,R0302835,9.5
PENALTY,R0202835,5
PENALTY,R0402836,50
PENALTY,R0302836,9.5
PENALTY,R0202836,5
PENALTY,R0402837,50
PENALTY,R0302837,9.5
PENALTY,R0202837,5
PENALTY,R0402838,50
PENALTY,R0302838,9.5
PENALTY,R0202838,5
PENALTY,R0402839,50
PENALTY,R0302839,9.5
PENALTY,R0202839,5
PENALTY,R0402840,50
PENALTY,R0302840,9.5
PENALTY,R0202840,5
PENALTY,R0402841,50
PENALTY,R0302841,9.5
PENALTY,R0202841,5
PENALTY,R0402842,50
PENALTY,R0302842,9.5
PENALTY,R0202842,5
PENALTY,R0402843,50
PENALTY,R0302843,9.5
PENALTY,R0202843,5
PENALTY,R0402844,50
PENALTY,R0302844,9.5
PENALTY,R0202844,5
PENALTY,R0402845,50
PENALTY,R0302845,9.5
PENALTY,R0202845,5
PENALTY,R0402846,50
PENALTY,R0302846,9.5
PENALTY,R0202846,5
PENALTY,R0402847,50
PENALTY,R0302847,9.5
PENALTY,R0202847,5
PENALTY,R0402848,50
PENALTY,R0302848,9.5
PENALTY,R0202848,5
PENALTY,R0402849,50
PENALTY,R0302849,9.5
PENALTY,R0202849,5
PENALTY,R0402850,50
PENALTY,R0302850,9.5
PENALTY,R0202850,5
PENALTY,R0402851,50
PENALTY,R0302851,9.5
PENALTY,R0202851,5
PENALTY,R0402852,50
PENALTY,R0302852,9.5
PENALTY,R0202852,5
PENALTY,R0402853,50
PENALTY,R0302853,9.5
PENALTY,R0202853,5
PENALTY,R0402854,50
PENALTY,R0302854,9.5
PENALTY,R0202854,5
PENALTY,R0402855,50
PENALTY,R0302855,9.5
PENALTY,R0202855,5
PENALTY,R0402856,50
PENALTY,R0302856,9.5
PENALTY,R0202856,5
PENALTY,R0402857,50
PENALTY,R0302857,9.5
PENALTY,R0202857,5
PENALTY,R0402858,50
PENALTY,R0302858,9.5
PENALTY,R0202858,5
PENALTY,R0402859,50
PENALTY,R0302859,9.5
PENALTY,R0202859,5
PENALTY,R0402860,50
PENALTY,R0302860,9.5
PENALTY,R0202860,5
PENALTY,R0402861,50
PENALTY,R0302861,9.5
PENALTY,R0202861,5
PENALTY,R0402862,50
PENALTY,R0302862,9.5
PENALTY,R0202862,5
PENALTY,R0402863,50
PENALTY,R0302863,9.5
PENALTY,R0202863,5
PENALTY,R0402864,50
PENALTY,R0302864,9.5
PENALTY,R0202864,5
PENALTY,R0402865,50
PENALTY,R0302865,9.5
PENALTY,R0202865,5
PENALTY,R0402866,50
PENALTY,R0302866,9.5
PENALTY,R0202866,5
PENALTY,R0402867,50
PENALTY,R0302867,9.5
PENALTY,R0202867,5
PENALTY,R0402868,50
PENALTY,R0302868,9.5
PENALTY,R0202868,5
PENALTY,R0402869,50
PENALTY,R0302869,9.5
PENALTY,R0202869,5
PENALTY,R0402870,50
PENALTY,R0302870,9.5
PENALTY,R0202870,5
PENALTY,R0402871,50
PENALTY,R0302871,9.5
PENALTY,R0202871,5
PENALTY,R0402872,50
PENALTY,R0302872,9.5
PENALTY,R0202872,5
PENALTY,R0402873,50
PENALTY,R0302873,9.5
PENALTY,R0202873,5
PENALTY,R0402874,50
PENALTY,R0302874,9.5
PENALTY,R0202874,5
PENALTY,R0402875,50
PENALTY,R0302875,9.5
PENALTY,R0202875,5
PENALTY,R0402876,50
PENALTY,R0302876,9.5
PENALTY,R0202876,5
PENALTY,R0402877,50
PENALTY,R0302877,9.5
PENALTY,R0202877,5
PENALTY,R0402878,50
PENALTY,R0302878,9.5
PENALTY,R0202878,5
PENALTY,R0402879,50
PENALTY,R0302879,9.5
PENALTY,R0202879,5
PENALTY,R0402880,50
PENALTY,R0302880,9.5
PENALTY,R0202880,5
PENALTY,R0402881,50
PENALTY,R0302881,9.5
PENALTY,R0202881,5
PENALTY,R0402882,50
PENALTY,R0302882,9.5
PENALTY,R0202882,5
PENALTY,R0402883,50
PENALTY,R0302883,9.5
PENALTY,R0202883,5
PENALTY,R0402884,50
PENALTY,R0302884,9.5
PENALTY,R0202884,5
PENALTY,R0402885,50
PENALTY,R0302885,9.5
PENALTY,R0202885,5
PENALTY,R0402886,50
PENALTY,R0302886,9.5
PENALTY,R0202886,5
PENALTY,R0402887,50
PENALTY,R0302887,9.5
PENALTY,R0202887,5
PENALTY,R0402888,50
PENALTY,R0302888,9.5
PENALTY,R0202888,5
PENALTY,R0402889,50
PENALTY,R0302889,9.5
PENALTY,R0202889,5
PENALTY,R0402890,50
PENALTY,R0302890,9.5
PENALTY,R0202890,5
PENALTY,R0402891,50
PENALTY,R0302891,9.5
PENALTY,R0202891,5
PENALTY,R0402892,50
PENALTY,R0302892,9.5
PENALTY,R0202892,5
PENALTY,R0402893,50
PENALTY,R0302893,9.5
PENALTY,R0202893,5
PENALTY,R0402894,50
PENALTY,R0302894,9.5
PENALTY,R0202894,5
PENALTY,R0402895,50
PENALTY,R0302895,9.5
PENALTY,R0202895,5
PENALTY,R0402896,50
PENALTY,R0302896,9.5
PENALTY,R0202896,5
PENALTY,R0402897,50
PENALTY,R0302897,9.5
PENALTY,R0202897,5
PENALTY,R0402898,50
PENALTY,R0302898,9.5
PENALTY,R0202898,5
PENALTY,R0402899,50
PENALTY,R0302899,9.5
PENALTY,R0202899,5
PENALTY,R0402900,50
PENALTY,R0302900,9.5
PENALTY,R0202900,5
PENALTY,R0402901,50
PENALTY,R0302901,9.5
PENALTY,R0202901,5
PENALTY,R0402902,50
PENALTY,R0302902,9.5
PENALTY,R0202902,5
PENALTY,R0402903,50
PENALTY,R0302903,9.5
PENALTY,R0202903,5
