variable_name,type,lower_bound,upper_bound
R0201558,DoubleBound,0,1
R0301718,DoubleBound,0,1
R0102517,DoubleBound,0,1
R0300320,DoubleBound,0,1
R0101319,DoubleBound,0,0.5
R0301817,DoubleBound,0,1
R0301684,DoubleBound,0,1
R0100838,DoubleBound,0,0.5
R0302377,DoubleBound,0,1
R0101729,DoubleBound,0,1
R0300127,DoubleBound,0,1
R0202578,DoubleBound,0,1
R0100248,DoubleBound,0,0.5
R0102956,DoubleBound,0,1
R0301696,DoubleBound,0,1
R0300716,DoubleBound,0,1
R0301404,DoubleBound,0,1
R0102193,DoubleBound,0,1
R0302676,DoubleBound,0,1
R0203000,DoubleBound,0,1
R0101715,DoubleBound,0,1
R0202089,DoubleBound,0,1
R0102727,DoubleBound,0,1
R0202547,DoubleBound,0,1
R0101834,DoubleBound,0,1
R0101539,DoubleBound,0,1
R0200316,DoubleBound,0,1
R0402294,DoubleBound,0,8
R0402864,DoubleBound,0,8
R0301839,DoubleBound,0,1
R0100558,DoubleBound,0,0.5
R0300424,DoubleBound,0,1
R0301376,DoubleBound,0,1
R0100599,DoubleBound,0,0.5
R0201692,DoubleBound,0,1
R0300717,DoubleBound,0,1
R0201536,DoubleBound,0,1
R0202319,DoubleBound,0,1
R0200278,DoubleBound,0,1
R0102935,DoubleBound,0,1
R0202423,DoubleBound,0,1
R0301878,DoubleBound,0,1
R0202895,DoubleBound,0,1
R0301158,DoubleBound,0,1
R0200934,DoubleBound,0,1
R0300778,DoubleBound,0,1
R0200550,DoubleBound,0,1
R0301734,DoubleBound,0,1
R0101056,DoubleBound,0,0.5
R0302150,DoubleBound,0,1
R0300750,DoubleBound,0,1
R0401569,DoubleBound,0,8
R0300770,DoubleBound,0,1
R0402656,DoubleBound,0,8
R0101466,DoubleBound,0,0.5
R0102650,DoubleBound,0,1
R0101914,DoubleBound,0,1
R0201507,DoubleBound,0,1
R0101676,DoubleBound,0,1
R0200359,DoubleBound,0,1
R0201456,DoubleBound,0,1
R0300882,DoubleBound,0,1
R0300052,DoubleBound,0,1
R0201265,DoubleBound,0,1
R0102338,DoubleBound,0,1
R0100711,DoubleBound,0,0.5
R0301011,DoubleBound,0,1
R0200654,DoubleBound,0,1
R0100323,DoubleBound,0,0.5
R0300418,DoubleBound,0,1
R0200134,DoubleBound,0,1
R0100130,DoubleBound,0,0.5
R0100423,DoubleBound,0,0.5
R0302776,DoubleBound,0,1
R0402826,DoubleBound,0,8
R0100602,DoubleBound,0,0.5
R0301499,DoubleBound,0,1
R0302302,DoubleBound,0,1
R0202114,DoubleBound,0,1
R0102296,DoubleBound,0,1
R0200105,DoubleBound,0,1
R0401943,DoubleBound,0,8
R0301567,DoubleBound,0,1
R0201733,DoubleBound,0,1
R0102121,DoubleBound,0,1
R0200866,DoubleBound,0,1
R0101526,DoubleBound,0,1
R0302502,DoubleBound,0,1
R0300439,DoubleBound,0,1
R0201010,DoubleBound,0,1
R0102596,DoubleBound,0,1
R0402802,DoubleBound,0,8
R0101055,DoubleBound,0,0.5
R0300246,DoubleBound,0,1
R0101321,DoubleBound,0,0.5
R0401584,DoubleBound,0,8
R0202466,DoubleBound,0,1
R0300198,DoubleBound,0,1
R0300356,DoubleBound,0,1
R0202397,DoubleBound,0,1
R0102525,DoubleBound,0,1
R0102018,DoubleBound,0,1
R0202516,DoubleBound,0,1
R0101583,DoubleBound,0,1
R0402398,DoubleBound,0,8
R0402526,DoubleBound,0,8
R0102638,DoubleBound,0,1
R0102116,DoubleBound,0,1
R0300013,DoubleBound,0,1
R0202287,DoubleBound,0,1
R0100777,DoubleBound,0,0.5
R0201017,DoubleBound,0,1
R0401888,DoubleBound,0,8
R0101951,DoubleBound,0,1
R0300657,DoubleBound,0,1
R0200224,DoubleBound,0,1
R0300667,DoubleBound,0,1
R0201801,DoubleBound,0,1
R0401991,DoubleBound,0,8
R0201666,DoubleBound,0,1
R0402298,DoubleBound,0,8
R0202733,DoubleBound,0,1
R0102087,DoubleBound,0,1
R0101307,DoubleBound,0,0.5
R0201358,DoubleBound,0,1
R0101658,DoubleBound,0,1
R0300619,DoubleBound,0,1
R0300514,DoubleBound,0,1
R0301982,DoubleBound,0,1
R0300152,DoubleBound,0,1
R0100333,DoubleBound,0,0.5
R0200792,DoubleBound,0,1
R0402099,DoubleBound,0,8
R0200713,DoubleBound,0,1
R0302470,DoubleBound,0,1
R0402076,DoubleBound,0,8
R0202700,DoubleBound,0,1
R0402819,DoubleBound,0,8
R0101346,DoubleBound,0,0.5
R0101455,DoubleBound,0,0.5
R0102809,DoubleBound,0,1
R0300465,DoubleBound,0,1
R0402681,DoubleBound,0,8
R0402101,DoubleBound,0,8
R0100362,DoubleBound,0,0.5
R0401904,DoubleBound,0,8
R0301432,DoubleBound,0,1
R0200668,DoubleBound,0,1
R0302820,DoubleBound,0,1
R0100172,DoubleBound,0,0.5
R0202875,DoubleBound,0,1
R0100877,DoubleBound,0,0.5
R0302598,DoubleBound,0,1
R0302847,DoubleBound,0,1
R0200954,DoubleBound,0,1
R0300365,DoubleBound,0,1
R0100525,DoubleBound,0,0.5
R0101807,DoubleBound,0,1
R0202269,DoubleBound,0,1
R0201416,DoubleBound,0,1
R0101269,DoubleBound,0,0.5
R0301390,DoubleBound,0,1
R0101529,DoubleBound,0,1
R0200161,DoubleBound,0,1
R0300317,DoubleBound,0,1
R0200350,DoubleBound,0,1
R0102474,DoubleBound,0,1
R0200348,DoubleBound,0,1
R0102849,DoubleBound,0,1
R0200781,DoubleBound,0,1
R0300220,DoubleBound,0,1
R0300021,DoubleBound,0,1
R0201396,DoubleBound,0,1
R0101201,DoubleBound,0,0.5
R0101841,DoubleBound,0,1
R0101151,DoubleBound,0,0.5
R0102548,DoubleBound,0,1
R0200737,DoubleBound,0,1
R0300449,DoubleBound,0,1
R0301514,DoubleBound,0,1
R0302798,DoubleBound,0,1
R0402103,DoubleBound,0,8
R0302317,DoubleBound,0,1
R0101397,DoubleBound,0,0.5
R0301899,DoubleBound,0,1
R0300841,DoubleBound,0,1
R0402367,DoubleBound,0,8
R0201963,DoubleBound,0,1
R0100186,DoubleBound,0,0.5
R0101390,DoubleBound,0,0.5
R0301961,DoubleBound,0,1
R0300382,DoubleBound,0,1
R0302186,DoubleBound,0,1
R0202675,DoubleBound,0,1
R0101966,DoubleBound,0,1
R0201584,DoubleBound,0,1
R0402225,DoubleBound,0,8
R0402254,DoubleBound,0,8
R0201730,DoubleBound,0,1
R0200249,DoubleBound,0,1
R0201457,DoubleBound,0,1
R0100035,DoubleBound,0,0.5
R0302334,DoubleBound,0,1
R0202260,DoubleBound,0,1
R0302444,DoubleBound,0,1
R0300065,DoubleBound,0,1
R0300509,DoubleBound,0,1
R0102865,DoubleBound,0,1
R0300009,DoubleBound,0,1
R0100925,DoubleBound,0,0.5
R0302882,DoubleBound,0,1
R0101606,DoubleBound,0,1
R0202584,DoubleBound,0,1
R0300294,DoubleBound,0,1
R0200141,DoubleBound,0,1
R0301005,DoubleBound,0,1
R0301081,DoubleBound,0,1
R0402098,DoubleBound,0,8
R0300476,DoubleBound,0,1
R0202630,DoubleBound,0,1
R0200096,DoubleBound,0,1
R0301375,DoubleBound,0,1
R0301569,DoubleBound,0,1
R0202709,DoubleBound,0,1
R0302858,DoubleBound,0,1
R0301340,DoubleBound,0,1
R0200648,DoubleBound,0,1
R0300035,DoubleBound,0,1
R0100222,DoubleBound,0,0.5
R0201092,DoubleBound,0,1
R0102676,DoubleBound,0,1
R0402853,DoubleBound,0,8
R0200806,DoubleBound,0,1
R0100477,DoubleBound,0,0.5
R0300560,DoubleBound,0,1
R0200247,DoubleBound,0,1
R0301563,DoubleBound,0,1
R0301778,DoubleBound,0,1
R0301779,DoubleBound,0,1
R0101877,DoubleBound,0,1
R0200977,DoubleBound,0,1
R0401635,DoubleBound,0,8
R0202074,DoubleBound,0,1
R0201432,DoubleBound,0,1
R0401611,DoubleBound,0,8
R0402988,DoubleBound,0,8
R0401824,DoubleBound,0,8
R0201225,DoubleBound,0,1
R0101241,DoubleBound,0,0.5
R0402841,DoubleBound,0,8
R0201230,DoubleBound,0,1
R0200596,DoubleBound,0,1
R0301670,DoubleBound,0,1
R0402613,DoubleBound,0,8
R0102811,DoubleBound,0,1
R0102912,DoubleBound,0,1
R0301619,DoubleBound,0,1
R0201004,DoubleBound,0,1
R0302254,DoubleBound,0,1
R0202936,DoubleBound,0,1
R0102217,DoubleBound,0,1
R0300338,DoubleBound,0,1
R0102539,DoubleBound,0,1
R0300642,DoubleBound,0,1
R0200206,DoubleBound,0,1
R0100856,DoubleBound,0,0.5
R0402827,DoubleBound,0,8
R0101935,DoubleBound,0,1
R0101377,DoubleBound,0,0.5
R0402639,DoubleBound,0,8
R0402240,DoubleBound,0,8
R0200662,DoubleBound,0,1
R0402248,DoubleBound,0,8
R0202530,DoubleBound,0,1
R0201212,DoubleBound,0,1
R0302283,DoubleBound,0,1
R0302522,DoubleBound,0,1
R0301630,DoubleBound,0,1
R0402057,DoubleBound,0,8
R0302534,DoubleBound,0,1
R0402696,DoubleBound,0,8
R0101531,DoubleBound,0,1
R0202785,DoubleBound,0,1
R0200677,DoubleBound,0,1
R0202312,DoubleBound,0,1
R0300757,DoubleBound,0,1
R0201308,DoubleBound,0,1
R0201610,DoubleBound,0,1
R0200289,DoubleBound,0,1
R0101066,DoubleBound,0,0.5
R0200387,DoubleBound,0,1
R0301386,DoubleBound,0,1
R0102256,DoubleBound,0,1
R0100863,DoubleBound,0,0.5
R0100533,DoubleBound,0,0.5
R0301074,DoubleBound,0,1
R0402064,DoubleBound,0,8
R0200836,DoubleBound,0,1
R0302068,DoubleBound,0,1
R0200344,DoubleBound,0,1
R0101900,DoubleBound,0,1
R0202080,DoubleBound,0,1
R0201712,DoubleBound,0,1
R0300101,DoubleBound,0,1
R0201170,DoubleBound,0,1
R0301624,DoubleBound,0,1
R0302626,DoubleBound,0,1
R0202441,DoubleBound,0,1
R0200827,DoubleBound,0,1
R0401874,DoubleBound,0,8
R0101793,DoubleBound,0,1
R0102401,DoubleBound,0,1
R0200118,DoubleBound,0,1
R0100332,DoubleBound,0,0.5
R0100684,DoubleBound,0,0.5
R0100699,DoubleBound,0,0.5
R0402631,DoubleBound,0,8
R0300927,DoubleBound,0,1
R0302916,DoubleBound,0,1
R0102717,DoubleBound,0,1
R0102827,DoubleBound,0,1
R0302397,DoubleBound,0,1
R0200861,DoubleBound,0,1
R0201916,DoubleBound,0,1
R0100434,DoubleBound,0,0.5
R0102350,DoubleBound,0,1
R0300141,DoubleBound,0,1
R0301732,DoubleBound,0,1
R0200070,DoubleBound,0,1
R0101947,DoubleBound,0,1
R0300161,DoubleBound,0,1
R0102433,DoubleBound,0,1
R0300145,DoubleBound,0,1
R0200638,DoubleBound,0,1
R0201462,DoubleBound,0,1
R0401503,DoubleBound,0,8
R0302952,DoubleBound,0,1
R0100430,DoubleBound,0,0.5
R0102765,DoubleBound,0,1
R0301978,DoubleBound,0,1
R0201816,DoubleBound,0,1
R0202280,DoubleBound,0,1
R0402406,DoubleBound,0,8
R0102344,DoubleBound,0,1
R0401563,DoubleBound,0,8
R0301173,DoubleBound,0,1
R0101229,DoubleBound,0,0.5
R0201565,DoubleBound,0,1
R0102440,DoubleBound,0,1
R0102268,DoubleBound,0,1
R0301342,DoubleBound,0,1
R0100907,DoubleBound,0,0.5
R0101068,DoubleBound,0,0.5
R0300308,DoubleBound,0,1
R0201094,DoubleBound,0,1
R0302686,DoubleBound,0,1
R0402989,DoubleBound,0,8
R0101835,DoubleBound,0,1
R0301836,DoubleBound,0,1
R0301863,DoubleBound,0,1
R0401787,DoubleBound,0,8
R0202310,DoubleBound,0,1
R0202575,DoubleBound,0,1
R0300272,DoubleBound,0,1
R0100126,DoubleBound,0,0.5
R0102131,DoubleBound,0,1
R0401621,DoubleBound,0,8
R0402284,DoubleBound,0,8
R0300387,DoubleBound,0,1
R0100037,DoubleBound,0,0.5
R0301381,DoubleBound,0,1
R0202292,DoubleBound,0,1
R0102528,DoubleBound,0,1
R0301452,DoubleBound,0,1
R0202987,DoubleBound,0,1
R0102076,DoubleBound,0,1
R0102974,DoubleBound,0,1
R0201034,DoubleBound,0,1
R0402400,DoubleBound,0,8
R0202563,DoubleBound,0,1
R0402052,DoubleBound,0,8
R0300166,DoubleBound,0,1
R0302823,DoubleBound,0,1
R0201109,DoubleBound,0,1
R0201459,DoubleBound,0,1
R0402997,DoubleBound,0,8
R0101753,DoubleBound,0,1
R0202406,DoubleBound,0,1
R0300324,DoubleBound,0,1
R0201101,DoubleBound,0,1
R0402338,DoubleBound,0,8
R0101748,DoubleBound,0,1
R0101860,DoubleBound,0,1
R0102025,DoubleBound,0,1
R0402715,DoubleBound,0,8
R0302415,DoubleBound,0,1
R0102600,DoubleBound,0,1
R0301515,DoubleBound,0,1
R0402250,DoubleBound,0,8
R0101858,DoubleBound,0,1
R0102406,DoubleBound,0,1
R0100537,DoubleBound,0,0.5
R0401840,DoubleBound,0,8
R0301962,DoubleBound,0,1
R0402375,DoubleBound,0,8
R0102190,DoubleBound,0,1
R0200217,DoubleBound,0,1
R0200690,DoubleBound,0,1
R0201330,DoubleBound,0,1
R0202738,DoubleBound,0,1
R0200458,DoubleBound,0,1
R0101731,DoubleBound,0,1
R0301860,DoubleBound,0,1
R0201653,DoubleBound,0,1
R0101616,DoubleBound,0,1
R0301046,DoubleBound,0,1
R0102358,DoubleBound,0,1
R0100871,DoubleBound,0,0.5
R0202177,DoubleBound,0,1
R0201186,DoubleBound,0,1
R0102969,DoubleBound,0,1
R0100411,DoubleBound,0,0.5
R0300705,DoubleBound,0,1
R0201011,DoubleBound,0,1
R0302878,DoubleBound,0,1
R0100886,DoubleBound,0,0.5
R0300046,DoubleBound,0,1
R0101946,DoubleBound,0,1
R0101710,DoubleBound,0,1
R0100081,DoubleBound,0,0.5
R0402440,DoubleBound,0,8
R0302698,DoubleBound,0,1
R0402674,DoubleBound,0,8
R0101497,DoubleBound,0,0.5
R0201677,DoubleBound,0,1
R0201844,DoubleBound,0,1
R0300352,DoubleBound,0,1
R0100799,DoubleBound,0,0.5
R0101188,DoubleBound,0,0.5
R0301721,DoubleBound,0,1
R0201760,DoubleBound,0,1
R0402263,DoubleBound,0,8
R0202278,DoubleBound,0,1
R0200901,DoubleBound,0,1
R0300415,DoubleBound,0,1
R0101341,DoubleBound,0,0.5
R0200328,DoubleBound,0,1
R0201278,DoubleBound,0,1
R0202877,DoubleBound,0,1
R0101930,DoubleBound,0,1
R0301220,DoubleBound,0,1
R0200909,DoubleBound,0,1
R0302008,DoubleBound,0,1
R0401910,DoubleBound,0,8
R0402972,DoubleBound,0,8
R0401543,DoubleBound,0,8
R0300653,DoubleBound,0,1
R0401574,DoubleBound,0,8
R0100732,DoubleBound,0,0.5
R0302839,DoubleBound,0,1
R0301311,DoubleBound,0,1
R0100111,DoubleBound,0,0.5
R0201372,DoubleBound,0,1
R0301122,DoubleBound,0,1
R0301790,DoubleBound,0,1
R0200581,DoubleBound,0,1
R0301527,DoubleBound,0,1
R0402184,DoubleBound,0,8
R0200757,DoubleBound,0,1
R0100180,DoubleBound,0,0.5
R0301663,DoubleBound,0,1
R0202991,DoubleBound,0,1
R0102934,DoubleBound,0,1
R0302942,DoubleBound,0,1
R0102298,DoubleBound,0,1
R0201604,DoubleBound,0,1
R0401757,DoubleBound,0,8
R0200343,DoubleBound,0,1
R0401907,DoubleBound,0,8
R0200919,DoubleBound,0,1
R0202643,DoubleBound,0,1
R0100726,DoubleBound,0,0.5
R0300269,DoubleBound,0,1
R0401955,DoubleBound,0,8
R0202313,DoubleBound,0,1
R0302653,DoubleBound,0,1
R0200175,DoubleBound,0,1
R0100105,DoubleBound,0,0.5
R0302196,DoubleBound,0,1
R0302810,DoubleBound,0,1
R0202854,DoubleBound,0,1
R0200525,DoubleBound,0,1
R0300070,DoubleBound,0,1
R0200239,DoubleBound,0,1
R0200325,DoubleBound,0,1
R0200380,DoubleBound,0,1
R0200385,DoubleBound,0,1
R0300992,DoubleBound,0,1
R0202556,DoubleBound,0,1
R0101723,DoubleBound,0,1
R0101218,DoubleBound,0,0.5
R0200012,DoubleBound,0,1
R0201515,DoubleBound,0,1
R0201815,DoubleBound,0,1
R0202707,DoubleBound,0,1
R0102835,DoubleBound,0,1
R0200905,DoubleBound,0,1
R0301352,DoubleBound,0,1
R0101437,DoubleBound,0,0.5
R0102866,DoubleBound,0,1
R0100301,DoubleBound,0,0.5
R0302862,DoubleBound,0,1
R0100891,DoubleBound,0,0.5
R0101149,DoubleBound,0,0.5
R0100254,DoubleBound,0,0.5
R0200626,DoubleBound,0,1
R0201334,DoubleBound,0,1
R0101612,DoubleBound,0,1
R0200478,DoubleBound,0,1
R0401957,DoubleBound,0,8
R0300181,DoubleBound,0,1
R0201862,DoubleBound,0,1
R0201208,DoubleBound,0,1
R0402249,DoubleBound,0,8
R0302423,DoubleBound,0,1
R0301987,DoubleBound,0,1
R0102832,DoubleBound,0,1
R0102977,DoubleBound,0,1
R0201125,DoubleBound,0,1
R0102003,DoubleBound,0,1
R0102391,DoubleBound,0,1
R0401626,DoubleBound,0,8
R0101401,DoubleBound,0,0.5
R0401605,DoubleBound,0,8
R0101178,DoubleBound,0,0.5
R0101372,DoubleBound,0,0.5
R0301846,DoubleBound,0,1
R0302829,DoubleBound,0,1
R0402392,DoubleBound,0,8
R0101769,DoubleBound,0,1
R0301496,DoubleBound,0,1
R0302057,DoubleBound,0,1
R0201559,DoubleBound,0,1
R0402973,DoubleBound,0,8
R0302343,DoubleBound,0,1
R0202616,DoubleBound,0,1
R0201778,DoubleBound,0,1
R0102195,DoubleBound,0,1
R0200937,DoubleBound,0,1
R0101680,DoubleBound,0,1
R0102958,DoubleBound,0,1
R0201574,DoubleBound,0,1
R0102872,DoubleBound,0,1
R0301511,DoubleBound,0,1
R0202043,DoubleBound,0,1
R0202720,DoubleBound,0,1
R0301686,DoubleBound,0,1
R0202218,DoubleBound,0,1
R0302609,DoubleBound,0,1
R0402382,DoubleBound,0,8
R0300865,DoubleBound,0,1
R0202525,DoubleBound,0,1
R0302850,DoubleBound,0,1
R0402890,DoubleBound,0,8
R0300715,DoubleBound,0,1
R0201240,DoubleBound,0,1
R0202216,DoubleBound,0,1
R0301465,DoubleBound,0,1
R0100560,DoubleBound,0,0.5
R0102792,DoubleBound,0,1
R0202411,DoubleBound,0,1
R0101535,DoubleBound,0,1
R0102702,DoubleBound,0,1
R0300856,DoubleBound,0,1
R0100517,DoubleBound,0,0.5
R0402635,DoubleBound,0,8
R0200269,DoubleBound,0,1
R0401807,DoubleBound,0,8
R0201644,DoubleBound,0,1
R0300968,DoubleBound,0,1
R0201272,DoubleBound,0,1
R0201504,DoubleBound,0,1
R0301931,DoubleBound,0,1
R0301310,DoubleBound,0,1
R0301748,DoubleBound,0,1
R0301823,DoubleBound,0,1
R0201877,DoubleBound,0,1
R0202627,DoubleBound,0,1
R0201277,DoubleBound,0,1
R0200984,DoubleBound,0,1
R0301291,DoubleBound,0,1
R0100400,DoubleBound,0,0.5
R0302010,DoubleBound,0,1
R0202655,DoubleBound,0,1
R0401791,DoubleBound,0,8
R0402689,DoubleBound,0,8
R0402966,DoubleBound,0,8
R0100653,DoubleBound,0,0.5
R0101094,DoubleBound,0,0.5
R0200038,DoubleBound,0,1
R0300548,DoubleBound,0,1
R0200745,DoubleBound,0,1
R0200558,DoubleBound,0,1
R0202887,DoubleBound,0,1
R0102479,DoubleBound,0,1
R0201759,DoubleBound,0,1
R0100169,DoubleBound,0,0.5
R0302366,DoubleBound,0,1
R0100017,DoubleBound,0,0.5
R0100508,DoubleBound,0,0.5
R0200897,DoubleBound,0,1
R0402795,DoubleBound,0,8
R0102587,DoubleBound,0,1
R0100167,DoubleBound,0,0.5
R0201127,DoubleBound,0,1
R0201966,DoubleBound,0,1
R0200408,DoubleBound,0,1
R0302286,DoubleBound,0,1
R0201268,DoubleBound,0,1
R0300221,DoubleBound,0,1
R0300378,DoubleBound,0,1
R0201742,DoubleBound,0,1
R0102143,DoubleBound,0,1
R0101175,DoubleBound,0,0.5
R0201607,DoubleBound,0,1
R0202321,DoubleBound,0,1
R0100292,DoubleBound,0,0.5
R0200962,DoubleBound,0,1
R0201357,DoubleBound,0,1
R0401998,DoubleBound,0,8
R0202715,DoubleBound,0,1
R0402643,DoubleBound,0,8
R0100782,DoubleBound,0,0.5
R0101103,DoubleBound,0,0.5
R0302731,DoubleBound,0,1
R0201006,DoubleBound,0,1
R0200775,DoubleBound,0,1
R0200499,DoubleBound,0,1
R0402556,DoubleBound,0,8
R0201283,DoubleBound,0,1
R0101464,DoubleBound,0,0.5
R0300544,DoubleBound,0,1
R0101268,DoubleBound,0,0.5
R0402149,DoubleBound,0,8
R0302807,DoubleBound,0,1
R0101110,DoubleBound,0,0.5
R0402844,DoubleBound,0,8
R0302039,DoubleBound,0,1
R0402800,DoubleBound,0,8
R0200117,DoubleBound,0,1
R0300874,DoubleBound,0,1
R0201079,DoubleBound,0,1
R0201910,DoubleBound,0,1
R0102878,DoubleBound,0,1
R0200658,DoubleBound,0,1
R0100074,DoubleBound,0,0.5
R0100012,DoubleBound,0,0.5
R0102300,DoubleBound,0,1
R0101660,DoubleBound,0,1
R0200603,DoubleBound,0,1
R0201928,DoubleBound,0,1
R0100704,DoubleBound,0,0.5
R0200492,DoubleBound,0,1
R0301864,DoubleBound,0,1
R0201952,DoubleBound,0,1
R0201476,DoubleBound,0,1
R0301174,DoubleBound,0,1
R0100590,DoubleBound,0,0.5
R0202638,DoubleBound,0,1
R0401696,DoubleBound,0,8
R0102473,DoubleBound,0,1
R0100217,DoubleBound,0,0.5
R0102200,DoubleBound,0,1
R0100355,DoubleBound,0,0.5
R0200260,DoubleBound,0,1
R0300753,DoubleBound,0,1
R0100987,DoubleBound,0,0.5
R0200027,DoubleBound,0,1
R0101216,DoubleBound,0,0.5
R0301180,DoubleBound,0,1
R0402838,DoubleBound,0,8
R0302438,DoubleBound,0,1
R0301172,DoubleBound,0,1
R0102782,DoubleBound,0,1
R0202032,DoubleBound,0,1
R0102990,DoubleBound,0,1
R0102859,DoubleBound,0,1
R0301379,DoubleBound,0,1
R0200719,DoubleBound,0,1
R0100604,DoubleBound,0,0.5
R0201806,DoubleBound,0,1
R0302633,DoubleBound,0,1
R0201444,DoubleBound,0,1
R0202587,DoubleBound,0,1
R0100277,DoubleBound,0,0.5
R0300690,DoubleBound,0,1
R0100483,DoubleBound,0,0.5
R0100688,DoubleBound,0,0.5
R0201521,DoubleBound,0,1
R0101295,DoubleBound,0,0.5
R0202345,DoubleBound,0,1
R0102893,DoubleBound,0,1
R0200045,DoubleBound,0,1
R0101236,DoubleBound,0,0.5
R0401664,DoubleBound,0,8
R0300854,DoubleBound,0,1
R0201907,DoubleBound,0,1
R0300541,DoubleBound,0,1
R0300967,DoubleBound,0,1
R0401986,DoubleBound,0,8
R0100135,DoubleBound,0,0.5
R0401798,DoubleBound,0,8
R0402117,DoubleBound,0,8
R0102720,DoubleBound,0,1
R0302506,DoubleBound,0,1
R0301051,DoubleBound,0,1
R0300354,DoubleBound,0,1
R0302179,DoubleBound,0,1
R0302479,DoubleBound,0,1
R0301094,DoubleBound,0,1
R0200311,DoubleBound,0,1
R0200168,DoubleBound,0,1
R0302274,DoubleBound,0,1
R0302503,DoubleBound,0,1
R0302083,DoubleBound,0,1
R0202534,DoubleBound,0,1
R0402759,DoubleBound,0,8
R0402939,DoubleBound,0,8
R0200964,DoubleBound,0,1
R0301339,DoubleBound,0,1
R0201202,DoubleBound,0,1
R0101051,DoubleBound,0,0.5
R0302483,DoubleBound,0,1
R0100913,DoubleBound,0,0.5
R0102546,DoubleBound,0,1
R0100520,DoubleBound,0,0.5
R0300729,DoubleBound,0,1
R0201548,DoubleBound,0,1
R0201721,DoubleBound,0,1
R0302013,DoubleBound,0,1
R0201121,DoubleBound,0,1
R0300751,DoubleBound,0,1
R0100813,DoubleBound,0,0.5
R0102746,DoubleBound,0,1
R0101978,DoubleBound,0,1
R0102449,DoubleBound,0,1
R0302063,DoubleBound,0,1
R0102677,DoubleBound,0,1
R0302918,DoubleBound,0,1
R0100954,DoubleBound,0,0.5
R0302955,DoubleBound,0,1
R0200986,DoubleBound,0,1
R0302191,DoubleBound,0,1
R0100951,DoubleBound,0,0.5
R0300577,DoubleBound,0,1
R0101326,DoubleBound,0,0.5
R0302123,DoubleBound,0,1
R0302458,DoubleBound,0,1
R0102769,DoubleBound,0,1
R0202626,DoubleBound,0,1
R0402417,DoubleBound,0,8
R0402606,DoubleBound,0,8
R0102980,DoubleBound,0,1
R0300027,DoubleBound,0,1
R0300117,DoubleBound,0,1
R0401672,DoubleBound,0,8
R0301026,DoubleBound,0,1
R0401969,DoubleBound,0,8
R0101493,DoubleBound,0,0.5
R0402192,DoubleBound,0,8
R0102113,DoubleBound,0,1
R0102667,DoubleBound,0,1
R0202279,DoubleBound,0,1
R0100031,DoubleBound,0,0.5
R0201893,DoubleBound,0,1
R0402749,DoubleBound,0,8
R0201568,DoubleBound,0,1
R0201564,DoubleBound,0,1
R0100721,DoubleBound,0,0.5
R0101737,DoubleBound,0,1
R0300201,DoubleBound,0,1
R0302692,DoubleBound,0,1
R0300212,DoubleBound,0,1
R0300949,DoubleBound,0,1
R0102721,DoubleBound,0,1
R0100190,DoubleBound,0,0.5
R0101324,DoubleBound,0,0.5
R0100644,DoubleBound,0,0.5
R0302636,DoubleBound,0,1
R0302671,DoubleBound,0,1
R0300907,DoubleBound,0,1
R0302773,DoubleBound,0,1
R0201321,DoubleBound,0,1
R0402242,DoubleBound,0,8
R0300299,DoubleBound,0,1
R0300107,DoubleBound,0,1
R0200635,DoubleBound,0,1
R0302237,DoubleBound,0,1
R0101821,DoubleBound,0,1
R0100550,DoubleBound,0,0.5
R0301698,DoubleBound,0,1
R0301891,DoubleBound,0,1
R0302873,DoubleBound,0,1
R0202390,DoubleBound,0,1
R0202521,DoubleBound,0,1
R0200017,DoubleBound,0,1
R0402528,DoubleBound,0,8
R0101604,DoubleBound,0,1
R0301012,DoubleBound,0,1
R0402512,DoubleBound,0,8
R0100866,DoubleBound,0,0.5
R0101844,DoubleBound,0,1
R0301457,DoubleBound,0,1
R0201295,DoubleBound,0,1
R0402351,DoubleBound,0,8
R0300261,DoubleBound,0,1
R0302049,DoubleBound,0,1
R0101366,DoubleBound,0,0.5
R0302646,DoubleBound,0,1
R0201203,DoubleBound,0,1
R0402968,DoubleBound,0,8
R0100390,DoubleBound,0,0.5
R0101172,DoubleBound,0,0.5
R0301852,DoubleBound,0,1
R0402777,DoubleBound,0,8
R0202461,DoubleBound,0,1
R0201624,DoubleBound,0,1
R0401922,DoubleBound,0,8
R0202035,DoubleBound,0,1
R0302401,DoubleBound,0,1
R0300956,DoubleBound,0,1
R0401918,DoubleBound,0,8
R0101378,DoubleBound,0,0.5
R0402316,DoubleBound,0,8
R0101168,DoubleBound,0,0.5
R0202236,DoubleBound,0,1
R0301629,DoubleBound,0,1
R0201649,DoubleBound,0,1
R0402033,DoubleBound,0,8
R0402922,DoubleBound,0,8
R0300556,DoubleBound,0,1
R0202330,DoubleBound,0,1
R0202194,DoubleBound,0,1
R0100343,DoubleBound,0,0.5
R0201060,DoubleBound,0,1
R0200715,DoubleBound,0,1
R0401831,DoubleBound,0,8
R0202418,DoubleBound,0,1
R0101415,DoubleBound,0,0.5
R0202594,DoubleBound,0,1
R0200652,DoubleBound,0,1
R0100052,DoubleBound,0,0.5
R0202141,DoubleBound,0,1
R0302736,DoubleBound,0,1
R0302561,DoubleBound,0,1
R0300237,DoubleBound,0,1
R0102921,DoubleBound,0,1
R0101982,DoubleBound,0,1
